id,name,symbol,price,circulating_supply,market_cap,volume_24h,percent_change_24h,last_updated
1,Bitcoin,BTC,60830.98663160575,19717293,1199422386894.4536,22685971533.12266,-1.76670953,2024-06-26T20:53:00.000Z
1,Bitcoin,BTC,60830.98663160575,19717293,1199422386894.4536,22685971533.12266,-1.76670953,2024-06-26T20:53:00.000Z
1,Bitcoin,BTC,60830.98663160575,19717293,1199422386894.4536,22685971533.12266,-1.76670953,2024-06-26T20:53:00.000Z
1,Bitcoin,BTC,60821.18123116712,19717293,1199229050941.0227,22683803084.00373,-1.75945115,2024-06-26T20:54:00.000Z
1,Bitcoin,BTC,60821.18123116712,19717293,1199229050941.0227,22683803084.00373,-1.75945115,2024-06-26T20:54:00.000Z
1,Bitcoin,BTC,60821.18123116712,19717293,1199229050941.0227,22683803084.00373,-1.75945115,2024-06-26T20:54:00.000Z
1,Bitcoin,BTC,60821.18123116712,19717293,1199229050941.0227,22683803084.00373,-1.75945115,2024-06-26T20:54:00.000Z
1,Bitcoin,BTC,60821.18123116712,19717293,1199229050941.0227,22683803084.00373,-1.75945115,2024-06-26T20:54:00.000Z
1,Bitcoin,BTC,60821.18123116712,19717293,1199229050941.0227,22683803084.00373,-1.75945115,2024-06-26T20:54:00.000Z
1,Bitcoin,BTC,60822.11264631542,19717293,1199247415926.4065,22680730987.86668,-1.75769249,2024-06-26T20:55:00.000Z
1,Bitcoin,BTC,60822.11264631542,19717293,1199247415926.4065,22680730987.86668,-1.75769249,2024-06-26T20:55:00.000Z
1,Bitcoin,BTC,60822.11264631542,19717293,1199247415926.4065,22680730987.86668,-1.75769249,2024-06-26T20:55:00.000Z
1,Bitcoin,BTC,60822.11264631542,19717293,1199247415926.4065,22680730987.86668,-1.75769249,2024-06-26T20:55:00.000Z
1,Bitcoin,BTC,60822.11264631542,19717293,1199247415926.4065,22680730987.86668,-1.75769249,2024-06-26T20:55:00.000Z
1,Bitcoin,BTC,60852.44447029472,19717293,1199845477387.0308,22677775523.126274,-1.68882423,2024-06-26T20:56:00.000Z
1,Bitcoin,BTC,60852.44447029472,19717293,1199845477387.0308,22677775523.126274,-1.68882423,2024-06-26T20:56:00.000Z
1,Bitcoin,BTC,60852.44447029472,19717293,1199845477387.0308,22677775523.126274,-1.68882423,2024-06-26T20:56:00.000Z
